url,isin,name,ticker,full_name,president,province,address,phone,fax,website,email,debut_date,issued_shares,market_cap_mln,book_value_mln,price_to_book,pe_ratio,dividend_yield_percent,index_membership,last_price,change,bid,ask,min_price,max_price,volume,turnover_value,debut_price,max_52w,min_52w,market_segment,sector
https://www.gpw.pl/spolka?isin=LU0607203980,LU0607203980,IMCOMPANY,IMC,IMC S.A.,Oleksandr Verzhykhovskyi,,16. RUE ERASME; R.C.S. LUXEMBOURG B 157843  L-1468  LUXEMBOURG,00 352 27 478 488 28 04 1122,00 35227478489,www.imcagro.com.ua,office.kyiv@imcagro.com.ua,5.2011,35 500 464,"1 065,01","673,38","1,58","4,90","8,90","['WIG-CEE', 'WIG-Ukraine', 'WIG-spożywczy', 'WIG']","30,0000","0,00 (0.00%)","30,0000","30,8000","29,6000","30,8000",485,"14 553,20","11,0500 (2011-05-04)","36,0000 (2025-03-26)","9,8000 (2024-07-08)",Podstawowy,produkcja rolna i rybołówstwo
https://www.gpw.pl/spolka?isin=LU0611262873,LU0611262873,KSGAGRO,KSG,KSG AGRO S.A.,Sergey Kasyanov,,24. RUE ASTRID  L-1143  LUXEMBOURG,00 352 28 37 22 206,00 380562311226,www.ksgagro.com,info@ksgagro.com,5.2011,15 020 000,"43,41","26,52","1,64","2,70",---,"['WIG-CEE', 'WIG-Ukraine', 'WIG-spożywczy', 'WIG']","2,8900","-0,01 (-0.34%)","2,8900","2,9700","2,8600","3,0000",11 517,"33 990,20","22,1200 (2011-05-05)","5,3600 (2025-02-28)","2,0100 (2024-11-04)",Podstawowy,produkcja rolna i rybołówstwo
https://www.gpw.pl/spolka?isin=LU0646112838,LU0646112838,COALENERG,CLE,COAL ENERGY S.A.,Viktor Vyshnevetskyy,,33 RUE DU PUITS ROMAIN  L-8070  BERTRANGE. LUXEMBOURG,00352  4271711,00352  4271711,www.coalenergy.com.ua,info@coalenergy.com.ua,8.2011,45 011 120,"82,37","-47,12",x,x,---,"['WIG-CEE', 'WIG-Ukraine', 'WIG-górnictwo', 'WIG']","1,8300","0,12 (+7.02%)","1,8300","1,8700","1,7300","2,0100",351 574,"662 291,80","19,2000 (2011-08-04)","4,6000 (2025-02-26)","0,6900 (2024-10-23)",Podstawowy,górnictwo węgla
https://www.gpw.pl/spolka?isin=LU2237380790,LU2237380790,ALLEGRO,ALE,ALLEGRO.EU S.A.,,,RUE HILDEGARD VON BINGEN 1  L-1282  LUKSEMBURG,,,www.allegro.eu,office@allegro.eu,10.202,1 056 904 853,"35 797,37","10 407,10","3,44","32,90",---,"['WIG.MS-ECM', 'GPWB-CENTR', 'WIG140', 'CEEplus', 'WIG30TR', 'WIG30', 'WIG20TR', 'WIG-Poland', 'WIG20', 'WIG']","33,8700","0,74 (+2.23%)","33,8700","33,8800","33,1450","34,0000",2 506 095,"84 623 503,06","70,0000 (2020-10-12)","39,1500 (2024-08-16)","25,6700 (2025-01-13)",Podstawowy,Handel internetowy
https://www.gpw.pl/spolka?isin=LU2910446546,LU2910446546,ZABKA,ZAB,ZABKA GROUP (SOCIÉTÉ ANONYME),Tomasz Suchański,,2. RUE JEAN MONNET  L-2180  LUXEMBOURG,+352 28994045,,zabkagroup.com,contact@zabkagroup.comir@zabkagroup.com,10.2024,1 000 000 000,"22 200,00","1 321,00","16,81","37,10",---,"['WIG.MS-ECM', 'GPWB-CENTR', 'WIG140', 'CEEplus', 'WIG30TR', 'WIG30', 'WIG20TR', 'WIG-Poland', 'WIG20', 'WIG']","22,2000","-0,01 (-0.05%)","22,2000","22,2100","22,0900","22,3800",2 281 749,"50 829 998,16","21,5000 (2024-10-17)","24,7500 (2025-01-17)","17,9000 (2024-11-25)",Podstawowy,artykuły codziennego użytku
https://www.gpw.pl/spolka?isin=NL0000686509,NL0000686509,ASTARTA,AST,ASTARTA HOLDING PLC,Viktor Ivanchyk,,LAMPOUSAS STREET 1  1095  NICOSIA. CYPRUS,+38 (044) 585 94 94,,astartaholding.com/en/,ir@astarta.ua,8.2006,25 000 000,"1 475,00","2 311,34","0,64","4,30","3,60","['WIG140', 'sWIG80TR', 'WIG-CEE', 'WIG-Ukraine', 'WIG-spożywczy', 'sWIG80', 'WIG']","59,0000","0,50 (+0.85%)","59,0000","59,3000","58,5000","59,5000",2 841,"167 823,10","19,0000 (2006-08-17)","64,2000 (2025-05-15)","27,1500 (2024-07-18)",Podstawowy,produkcja rolna i rybołówstwo
https://www.gpw.pl/spolka?isin=NL0009508712,NL0009508712,MILKILAND,MLK,MLK FOODS PUBLIC COMPANY LTD,Anatoliy Yurkevych,,77 STROVOLOS AVE. STROVOLOS CENTER. FLOOR 3.. STROVOLOS  2018  NICOSIA,+ 38 044 369 52 53,0038 0443695254,www.mlkfoods.cy,office@mlkfoods.cy,12.201,31 250 000,"55,94","-97,10",x,x,---,"['WIG-CEE', 'WIG-Ukraine', 'WIG-spożywczy', 'WIG']","1,7900","-0,07 (-3.76%)","1,7800","1,7900","1,7800","1,9400",125 985,"234 683,07","36,0100 (2010-12-06)","3,5900 (2025-02-18)","1,0200 (2024-09-04)",Podstawowy,żywność
https://www.gpw.pl/spolka?isin=NL0010391108,NL0010391108,PHOTON,PEN,PHOTON ENERGY N.V.,Georg Hotar,,BARBARA STROZZILAAN 201  1083 HN  AMSTERDAM,+31 20 240 2570,,www.photonenergy.com,ir@photonenergy.com,6.2013,61 238 521,"198,41","255,88","0,78",x,---,"['WIG-CEE', 'WIG-energia', 'WIG']","3,2400","0,00 (0.00%)","3,1700","3,2400","3,1200","3,2500",19 843,"63 813,01","2,0000 (2013-06-04)","7,5000 (2024-07-19)","3,2400 (2025-06-25)",Równoległy,energia odnawialna
https://www.gpw.pl/spolka?isin=NL0011882741,NL0011882741,PLAZACNTR,PLZ,PLAZA CENTERS N.V.,Ron Hadassi,,TOLSTRAAT 112  1074 VK  AMSTERDAM,0031  203449560,0031  203449561,www.plazacenters.com,info@plazacenters.comheadoffice@plazacenters.pl,10.2007,6 855 603,"17,07","-665,63",x,x,---,"['GPWB-CENTR', 'CEEplus', 'WIG-nieruchomości', 'WIG']","2,4900","-0,01 (-0.40%)","2,4600","2,4900","2,4800","2,5000",2 828,"7 041,50","1&nbsp;078,0000 (2007-10-19)","3,1700 (2024-07-01)","2,1600 (2024-10-29)",Podstawowy,wynajem nieruchomości
https://www.gpw.pl/spolka?isin=NL0015000AU7,NL0015000AU7,PEPCO,PCO,PEPCO GROUP N.V.,Stephan Borchert,,14TH FLOOR. CAPITAL HOUSE. 25 CHAPEL STREET  NW1 5DH  LONDON,+44 0203 735 9210,,www.pepcogroup.eu,investorrelations@pepcogroup.eu,5.2021,577 451 935,"12 386,34","1 374,16","9,01",x,"1,20","['WIG.MS-ECM', 'GPWB-CENTR', 'WIG140', 'CEEplus', 'WIG30TR', 'WIG30', 'WIG20TR', 'WIG20', 'WIG']","21,4500","0,20 (+0.94%)","21,4500","21,4600","21,0800","21,5300",1 934 551,"41 357 211,59","45,0000 (2021-05-26)","21,4500 (2025-06-27)","14,0300 (2025-04-04)",Podstawowy,artykuły codziennego użytku
https://www.gpw.pl/spolka?isin=PL11BTS00015,PL11BTS00015,11BIT,11B,11 BIT STUDIOS SPÓŁKA AKCYJNA,Przemysław Marszał,mazowieckie,UL. BRZESKA 2  03-737  WARSZAWA,(22) 250 29 10,(22) 2502931,www.11bitstudios.pl,biuro@11bitstudios.com,1.2011,2 417 199,"515,83","223,58","2,31","242,00",---,"['GPWB-CENTR', 'WIG140', 'WIG-gry', 'WIGtechTR', 'CEEplus', 'WIG.GAMES5', 'mWIG40TR', 'WIG30TR', 'WIG30', 'WIG-Poland', 'mWIG40', 'WIG']","213,4000","-4,00 (-1.84%)","213,4000","214,0000","213,0000","218,0000",11 643,"2 496 905,80","8,0100 (2011-01-12)","651,0000 (2024-07-09)","150,0000 (2024-12-17)",Podstawowy,Gry
https://www.gpw.pl/spolka?isin=PL4FNMD00013,PL4FNMD00013,DIGITANET,DIG,DIGITAL NETWORK SPÓŁKA AKCYJNA,Agnieszka Godlewska,mazowieckie,UL. FABRYCZNA 5A  00-446  WARSZAWA,(22) 488 43 00,(22) 4884250,www.digitalnetwork.pl,ir@digitalnetwork.pl,12.201,4 238 962,"352,68","52,74","6,69","13,10","2,80","['WIG-Poland', 'WIG-media', 'WIG']","83,2000","0,20 (+0.24%)","81,9000","83,2000","80,0000","84,2000",2 898,"239 659,30","15,3200 (2010-12-20)","85,0000 (2025-06-04)","37,0000 (2024-08-13)",Podstawowy,reklama i marketing
https://www.gpw.pl/spolka?isin=PL4MASS00011,PL4MASS00011,4MASS,4MS,4MASS SPÓŁKA AKCYJNA,Joanna Kasperska,mazowieckie,UL. KOBYŁKOWSKA 2  05-200  WOŁOMIN,+ 48 400 49 20,,www.4mass.pl,biuro@4mass.com.pl,1.2019,24 011 000,"104,69","74,26","1,41","6,70",---,"['INNOVATOR', 'WIG-odzież', 'WIG-Poland', 'WIG']","4,3600","0,01 (+0.23%)","4,3000","4,3600","4,3000","4,3800",27 551,"118 717,02","7,3000 (2019-01-10)","7,3500 (2025-01-20)","3,9500 (2025-06-03)",Podstawowy,kosmetyki i chemia gospodarcza
https://www.gpw.pl/spolka?isin=PLA340200015,PLA340200015,BIGCHEESE,BCS,BIG CHEESE STUDIO SPÓŁKA AKCYJNA,Łukasz Dębski,łódzkie,UL. WÓLCZAŃSKA 143  90-525  ŁÓDŹ,+48 516 001 111,,www.bigcheesestudio.com,investor@bigcheesestudio.com,12.2021,4 135 000,"53,09","21,26","2,50","13,50","11,30","['WIG-gry', 'WIG-Poland', 'WIG']","12,8400","-0,34 (-2.58%)","12,8400","13,0000","12,8000","13,1800",2 261,"29 163,14","34,5000 (2021-12-07)","22,9000 (2024-07-08)","10,4600 (2024-12-17)",Równoległy,Gry
https://www.gpw.pl/spolka?isin=PLAB00000019,PLAB00000019,ABPL,ABE,AB SPÓŁKA AKCYJNA,Andrzej Przybyło,dolnośląskie,UL. EUROPEJSKA 4  55-040  MAGNICE,(71) 324 06 00,(71) 3240529,www.ab.pl,sekretariat@ab.pl,9.2006,16 187 644,"1 604,20","1 441,88","1,11","9,40","3,00","['GPWB-CENTR', 'WIG140', 'CEEplus', 'mWIG40TR', 'WIG-Poland', 'mWIG40', 'WIG']","99,1000","-0,40 (-0.40%)","98,1000","99,1000","98,1000","99,7000",1 522,"150 320,30","11,7000 (2006-09-21)","113,0000 (2025-01-21)","85,4000 (2024-09-12)",Podstawowy,komputery i elektronika
https://www.gpw.pl/spolka?isin=PLABS0000018,PLABS0000018,ASSECOBS,ABS,ASSECO BUSINESS SOLUTIONS SPÓŁKA AKCYJNA,Wojciech Juliusz Barczentewicz,lubelskie,UL. KONRADA WALLENRODA 4C  20-607  LUBLIN,(81) 745 88 88,(81) 7458642,www.assecobs.pl,Info.gpw@assecobs.pl,11.2007,33 418 193,"2 873,96","417,18","6,89","24,00","3,80","['WIGdivplus', 'WIG140', 'WIGtechTR', 'sWIG80TR', 'WIGdiv', 'WIG-Poland', 'WIG-informatyka', 'sWIG80', 'WIG']","86,0000","2,40 (+2.87%)","84,4000","86,0000","83,8000","87,4000",1 364,"116 826,60","11,3200 (2007-11-19)","95,4000 (2025-05-12)","51,0000 (2024-11-28)",Podstawowy,oprogramowanie
https://www.gpw.pl/spolka?isin=PLACSA000014,PLACSA000014,ACAUTOGAZ,ACG,AC SPÓŁKA AKCYJNA,Mirosław Bendzera,podlaskie,UL. 42 PUŁKU PIECHOTY 50  15-181  BIAŁYSTOK,(85) 743 81 00,,www.ac.com.pl,info@ac.com.plir@ac.com.pl,8.2011,9 198 683,"275,96","151,62","1,82","11,50","10,00","['WIG140', 'INNOVATOR', 'sWIG80TR', 'WIG-motoryzacja', 'WIG-Poland', 'sWIG80', 'WIG']","30,0000","0,00 (0.00%)","29,9000","30,0000","29,9000","30,0000",482,"14 448,60","19,9000 (2011-08-11)","33,2000 (2025-03-19)","26,5000 (2024-08-08)",Podstawowy,części samochodowe
https://www.gpw.pl/spolka?isin=PLACTIN00018,PLACTIN00018,ACTION,ACT,ACTION SPÓŁKA AKCYJNA,Piotr Bieliński,mazowieckie,UL. DAWIDOWSKA 10  05-500  ZAMIENIE,(22) 332 16 00,(22) 3321602,www.action.pl,action@action.plinwestor@action.pl,8.2006,16 537 000,"386,97","380,19","1,02","11,70",---,"['WIG-Poland', 'WIG']","23,4000","-0,05 (-0.21%)","23,3500","23,4000","23,3000","23,5000",3 698,"86 459,05","13,5500 (2006-08-16)","23,4500 (2025-06-26)","16,2200 (2024-10-28)",Podstawowy,komputery i elektronika
https://www.gpw.pl/spolka?isin=PLADDRG00015,PLADDRG00015,MANYDEV,MAN,MANYDEV STUDIO SE,Robert Szmitkowski,mazowieckie,UL. BIENIEWICKA 26  01-632  WARSZAWA,(22) 390 57 97,(22) 3905797,www.manydevstudio.pl,kontakt@manydevstudio.pl,9.2008,28 600 000,"21,68","-4,10",x,x,---,[],"0,7580","0,00 (0.00%)","0,6600","0,6840","0,0000","0,0000",0,"0,00","68,4000 (2008-09-29)","0,9800 (2024-08-01)","0,5800 (2024-12-23)",Równoległy,Gry
https://www.gpw.pl/spolka?isin=PLADVIV00015,PLADVIV00015,ADIUVO,ADV,ADIUVO INVESTMENTS SPÓŁKA AKCYJNA W RESTRUKTURYZACJI,Marek Orłowski,mazowieckie,UL. SZARA 10  00-420  WARSZAWA,(22) 490 94 01,(22) 4909402,www.adiuvo.pl,info@adiuvoinvestments.cominvestor@adiuvoinvestments.com,5.2015,13 174 346,"12,09","-32,77",x,x,---,[],"0,9180","-0,00 (-0.43%)","0,9020","0,9180","0,8700","0,9400",57 189,"51 480,70","19,3500 (2015-05-27)","1,4000 (2025-03-27)","0,2800 (2024-10-10)",Podstawowy,Sprzęt i materiały medyczne
https://www.gpw.pl/spolka?isin=PLADVPL00029,PLADVPL00029,SATIS,STS,SATIS GROUP SPÓŁKA AKCYJNA,Sławomir Karaszewski,mazowieckie,UL. BEKASÓW 74  02-803  WARSZAWA,(22) 380 47 48,(22) 3804738,satisgroupsa.pl/,ir@satisgroupsa.pl,1.2008,13 962 336,"3,84","-272,78",x,x,---,[],"0,2750","0,00 (0.00%)","0,2660","0,2750","0,2650","0,2750",25 711,"6 839,58","3,5100 (2008-01-25)","0,4700 (2024-07-04)","0,1400 (2024-12-18)",Podstawowy,oprogramowanie
https://www.gpw.pl/spolka?isin=PLAGORA00067,PLAGORA00067,AGORA,AGO,AGORA SPÓŁKA AKCYJNA,Bartosz Hojka,mazowieckie,UL. CZERSKA 8/10  00-732  WARSZAWA,(22) 555 60 00; 555 60 01,22 5554850; 5554780,www.agora.pl,investor@agora.pl,4.1999,46 580 831,"455,56","683,13","0,67","74,90",---,"['GPWB-CENTR', 'WIG140', 'CEEplus', 'sWIG80TR', 'WIG-Poland', 'WIG-media', 'sWIG80', 'WIG']","9,7800","0,20 (+2.09%)","9,6200","9,7800","9,6000","9,7800",8 004,"77 305,18","49,9000 (1999-04-20)","11,3600 (2024-07-12)","8,5100 (2024-11-20)",Podstawowy,wydawnictwa
https://www.gpw.pl/spolka?isin=PLAIRWY00017,PLAIRWY00017,AIRWAY,AWM,AIRWAY MEDIX SPÓŁKA AKCYJNA,Anna Aranowska-Bablok,mazowieckie,UL. SZARA 10  00-420  WARSZAWA,(22) 408 44 80,,airway-medix.com,investors@airway-medix.cominfo@airway-medix.com,12.2014,101 473 537,"49,67","-25,39",x,x,---,"['WIGmed', 'WIG-Poland', 'WIG']","0,4895","0,14 (+39.86%)","0,4895","0,4900","0,3450","0,4895",5 868 481,"2 621 379,76","1,2200 (2014-12-17)","0,5000 (2025-05-19)","0,2100 (2024-07-17)",Równoległy,Sprzęt i materiały medyczne
https://www.gpw.pl/spolka?isin=PLALIOR00045,PLALIOR00045,ALIOR,ALR,ALIOR BANK SPÓŁKA AKCYJNA,Piotr Żabski,mazowieckie,UL. ŁOPUSZAŃSKA 38 D  02-232  WARSZAWA,,,www.aliorbank.pl,kontakt@alior.pl,12.2012,130 553 991,"12 110,19","11 843,33","1,02","5,20","4,80","['GPWB-CENTR', 'WIG140', 'CEEplus', 'WIG.MS-FIN', 'WIG30TR', 'WIG30', 'WIG20TR', 'WIG-Poland', 'WIG-banki', 'WIG20', 'WIG']","92,7600","1,44 (+1.58%)","92,7600","92,7800","91,9600","93,6000",577 564,"53 737 485,76","60,9000 (2012-12-14)","123,1500 (2025-04-01)","85,8600 (2024-11-19)",Podstawowy,banki komercyjne
https://www.gpw.pl/spolka?isin=PLAMBRA00013,PLAMBRA00013,AMBRA,AMB,AMBRA SPÓŁKA AKCYJNA,Robert Piotr Ogór,mazowieckie,UL. PUŁAWSKA 336  02-819  WARSZAWA,(22) 566 33 00,(22) 5663303,www.ambra.com.pl,warszawa@ambra.com.pl,7.2005,25 206 644,"529,34","422,66","1,25","10,80","5,20","['WIGdivplus', 'WIG140', 'sWIG80TR', 'WIGdiv', 'WIG-Poland', 'WIG-spożywczy', 'sWIG80', 'WIG']","21,0000","-0,10 (-0.47%)","21,0000","21,2000","20,9500","21,3000",4 052,"85 477,70","9,6000 (2005-07-29)","27,2500 (2024-10-17)","20,7000 (2025-06-17)",Podstawowy,napoje
https://www.gpw.pl/spolka?isin=PLAMICA00010,PLAMICA00010,AMICA,AMC,AMICA SPÓŁKA AKCYJNA,Robert Stobiński,wielkopolskie,UL. MICKIEWICZA 52  64-510  WRONKI,(67) 254 61 00; 254 61 11,(67) 2540320,www.amica.com.pl,sekretariat@amica.com.plkontakt@amica.com.pl,9.1997,7 775 273,"462,63","1 034,30","0,45","136,10","3,30","['WIGdivplus', 'WIG140', 'sWIG80TR', 'WIG-Poland', 'sWIG80', 'WIG']","59,5000","0,00 (0.00%)","59,2000","59,4000","59,0000","59,5000",1 030,"60 953,00","64,0000 (1997-09-08)","71,8000 (2025-03-19)","51,9000 (2024-12-30)",Podstawowy,sprzęt elektryczny i elektroniczny
https://www.gpw.pl/spolka?isin=PLAMPLI00019,PLAMPLI00019,AMPLI,APL,LC SPÓŁKA AKCYJNA,Waldemar Madura,małopolskie,UL. PRZEMYSŁOWA 27  33-100  TARNÓW,(14) 632 66 66,(14) 6326668,www.lcpoland.com/,office@lcpoland.com,10.1997,3 282 000,"3,20","8,48","0,38","6,50",---,[],"0,9750","0,00 (0.00%)","0,0000","0,0000","0,0000","0,0000",0,"0,00","6,5000 (1997-10-14)","1,2000 (2024-09-12)","0,8200 (2024-08-02)",Równoległy,artykuły elektryczne
https://www.gpw.pl/spolka?isin=PLANSWR00019,PLANSWR00019,ANSWEAR,ANR,ANSWEAR.COM SPÓŁKA AKCYJNA,Krzysztof Bajołek,małopolskie,UL. ALEJA POKOJU 18  31-564  KRAKÓW,+48 12 312 27 27,,www.answear.com,investor.relations@answear.com,1.2021,18 981 155,"550,45","227,17","2,42",x,---,"['WIG-Poland', 'WIG']","29,0000","0,65 (+2.29%)","28,9000",PKC/PCR,"28,4000","29,3500",41 411,"1 194 221,20","32,4600 (2021-01-08)","31,7000 (2025-05-13)","20,9000 (2024-09-19)",Podstawowy,Handel internetowy
https://www.gpw.pl/spolka?isin=PLAPATR00018,PLAPATR00018,APATOR,APT,APATOR SPÓŁKA AKCYJNA,Maciej Wyczesany,kujawsko-pomorskie,UL. GDAŃSKA 4A LOK. C4  87-100  TORUŃ,(56) 61 91 318; +48 506 009 308,(56) 6191274,www.apator.com,ri@apator.com,4.1997,32 647 073,"652,29","601,48","1,08","8,90","1,50","['WIGdivplus', 'WIGind', 'WIG140', 'sWIG80TR', 'WIGdiv', 'WIG-Poland', 'sWIG80', 'WIG']","19,9800","0,18 (+0.91%)","19,5600","19,9800","19,4400","19,9800",9 128,"179 673,86","3,4100 (1997-04-24)","20,3000 (2024-09-18)","16,3000 (2024-12-23)",Podstawowy,urządzenia elektryczne
https://www.gpw.pl/spolka?isin=PLAPLS000016,PLAPLS000016,APLISENS,APN,APLISENS SPÓŁKA AKCYJNA,Adam Żurawski,mazowieckie,UL. MORELOWA 7  03-192  WARSZAWA,(22) 814 07 77,(22) 8140778,www.aplisens.pl,aplisens@aplisens.pl,6.2009,11 135 113,"208,78","226,46","0,92","12,00","5,30","['WIGind', 'WIG-Poland', 'WIG']","18,7500","0,05 (+0.27%)","18,2500","18,7500","18,1500","18,7500",214,"3 996,40","6,1500 (2009-06-24)","23,0000 (2024-07-24)","17,6000 (2024-11-27)",Podstawowy,urządzenia elektryczne
https://www.gpw.pl/spolka?isin=PLAPSEN00011,PLAPSEN00011,APSENERGY,APE,APS ENERGIA SPÓŁKA AKCYJNA,Piotr Szewczyk,mazowieckie,UL. STRUŻAŃSKA 14  05-126  STANISŁAWÓW PIERWSZY,(22) 762 00 00,(22) 7620001,www.apsenergia.pl,aps@apsenergia.pl,8.2013,28 185 494,"89,91","14,82","6,07",x,---,"['WIG-Poland', 'WIG']","3,1900","-0,01 (-0.31%)","3,1000","3,1900","3,1800","3,2200",2 678,"8 568,56","3,5000 (2013-08-08)","3,8100 (2025-02-18)","2,2400 (2024-08-13)",Równoległy,urządzenia elektryczne
https://www.gpw.pl/spolka?isin=PLARHCM00016,PLARHCM00016,ARCHICOM,ARH,ARCHICOM SPÓŁKA AKCYJNA,Waldemar Olbryk,dolnośląskie,UL. POWSTAŃCÓW ŚLĄSKICH 9  53-332  WROCŁAW,(71) 78 58 800,(71) 7858801,www.archicom.pl,archicom@archicom.pl,5.2016,58 496 043,"2 515,33","1 223,30","2,06","177,20","5,80","['WIGdivplus', 'WIG140', 'sWIG80TR', 'WIGdiv', 'WIG-Poland', 'WIG-nieruchomości', 'sWIG80', 'WIG']","43,0000","-2,00 (-4.44%)","43,0000","44,3000","42,6000","45,0000",3 833,"166 636,00","15,0000 (2016-05-09)","47,0000 (2025-06-24)","27,4000 (2024-08-28)",Równoległy,sprzedaż nieruchomości
https://www.gpw.pl/spolka?isin=PLARIEL00046,PLARIEL00046,WINVEST,WIS,BALTIC BRIDGE SPÓŁKA AKCYJNA,Leszek Wiśniewski,mazowieckie,UL. MARSZAŁKOWSKA 89  00-693  WARSZAWA,(22) 116 66 66,(22) 116 66 61,www.balticbridge.com.pl,biuro@balticbridge.com.pl,10.1996,21 912 764,"6,97","-6,08",x,x,---,[],"0,3180","-0,04 (-11.67%)","0,3000","0,3200","0,3180","0,3540",15 806,"5 285,51","1&nbsp;200,0000 (1996-10-14)","0,5000 (2025-06-23)","0,1600 (2024-12-13)",Podstawowy,Działalność inwestycyjna
https://www.gpw.pl/spolka?isin=PLARLEN00012,PLARLEN00012,ARLEN,ARL,ARLEN SPÓŁKA AKCYJNA,Andrzej Tabaczyński,mazowieckie,UL. BRANICKIEGO 17  02-972  WARSZAWA,+48 22 530 59 01,,www.arlen.com.pl,arlen@arlen.com.plri@arlen.com.pl,6.2025,22 133 000,"818,92","226,09","3,62","16,90","1,20",[],"37,0000","-0,40 (-1.06%)","36,9000","37,0000","36,2750","37,4000",95 984,"3 535 328,59","37,5300 (2025-06-24)","37,7500 (2025-06-25)","37,0000 (2025-06-27)",Podstawowy,odzież i obuwie
https://www.gpw.pl/spolka?isin=PLARTFX00011,PLARTFX00011,ARTIFEX,ART,ARTIFEX MUNDI SPÓŁKA AKCYJNA,Przemysław Błaszczyk,śląskie,UL. ŻELAZNA 2  40-851  KATOWICE,(32) 747 04 47,,www.artifexmundi.com,contact@artifexmundi.com,11.2016,11 939 992,"181,49","116,44","1,56","6,40",---,"['GPWB-CENTR', 'WIG-gry', 'WIGtechTR', 'CEEplus', 'WIG-Poland', 'WIG']","15,2000","0,18 (+1.20%)","15,1000","15,2000","15,0000","15,3000",3 215,"48 766,34","22,0000 (2016-11-17)","25,7000 (2024-08-23)","12,7500 (2025-01-29)",Podstawowy,Gry
https://www.gpw.pl/spolka?isin=PLARTPR00012,PLARTPR00012,ARCTIC,ATC,ARCTIC PAPER SPÓŁKA AKCYJNA,Michał Piotr Jarczyński,lubuskie,UL. FABRYCZNA 1  66-470  KOSTRZYN NAD ODRĄ,(61) 626 20 00,(61) 6262001,www.arcticpaper.com,biuro@arcticpaper.com,10.2009,69 287 783,"752,47","1 467,03","0,51","12,80",---,"['WIGdivplus', 'WIGind', 'GPWB-CENTR', 'WIG140', 'CEEplus', 'sWIG80TR', 'WIG-Poland', 'sWIG80', 'WIG']","10,8600","0,18 (+1.69%)","10,8000","10,8600","10,7000","10,9600",67 744,"730 453,76","15,4000 (2009-10-23)","24,4000 (2024-06-28)","10,5000 (2025-06-04)",Podstawowy,papier i opakowania
https://www.gpw.pl/spolka?isin=PLASMGR00014,PLASMGR00014,ASMGROUP,ASM,ASM GROUP SPÓŁKA AKCYJNA,Łukasz Stańczak,mazowieckie,PLAC STANISŁAWA MAŁACHOWSKIEGO 2  00-066  WARSZAWA,+48 502 431 406,,www.asmgroup.pl,kontakt@asmgroup.pl,3.2013,97 438 528,"23,39","54,09","0,43","1,50",---,[],"0,2400","0,00 (0.00%)",PKC/PCR,PKC/PCR,"0,0000","0,0000",0,"0,00","2,0000 (2013-03-18)","0,2400 (2025-06-27)","0,2400 (2024-06-28)",Równoległy,reklama i marketing
https://www.gpw.pl/spolka?isin=PLASMOT00030,PLASMOT00030,TRITON,TRI,TRITON DEVELOPMENT SPÓŁKA AKCYJNA,Magdalena Szmagalska,mazowieckie,UL. GRÓJECKA 194  02-390  WARSZAWA,(22) 393 62 20; 393 62 00,(22) 3936221; 3936201,www.tritondevelopment.pl,sekretariat@tritondevelopment.pl,11.1998,6 364 523,"17,57","77,85","0,23",x,---,[],"2,7600","0,00 (0.00%)",PKC/PCR,"3,1600","0,0000","0,0000",0,"0,00","14,4000 (1998-11-12)","4,5600 (2024-07-09)","2,3000 (2025-04-23)",Podstawowy,sprzedaż nieruchomości
https://www.gpw.pl/spolka?isin=PLASSEE00014,PLASSEE00014,ASSECOSEE,ASE,ASSECO SOUTH EASTERN EUROPE SPÓŁKA AKCYJNA,Piotr Jeleński,podkarpackie,UL. OLCHOWA 14  35-322  RZESZÓW,(17) 888 55 55; (22) 574 86 30,(22) 5748690,www.asseco-see.com,inwestor@asseco-see.com,10.2009,51 894 251,"4 094,46","1 067,04","3,84","21,80","2,10","['WIGdivplus', 'WIG140', 'WIGtechTR', 'mWIG40TR', 'WIGdiv', 'WIG-Poland', 'WIG-informatyka', 'mWIG40', 'WIG']","78,9000","3,20 (+4.23%)","77,6000","78,9000","75,2000","78,9000",3 389,"262 757,80","17,2000 (2009-10-28)","78,9000 (2025-06-27)","47,1000 (2024-08-05)",Podstawowy,oprogramowanie
https://www.gpw.pl/spolka?isin=PLATAL000046,PLATAL000046,ATAL,1AT,ATAL SPÓŁKA AKCYJNA,Zbigniew Juroszek,śląskie,UL. STAWOWA 27  43-400  CIESZYN,(33) 857 59 01,(33) 8575902,www.atal.pl,sekretariat@atal.pl,7.2015,43 260 550,"2 807,61","1 756,31","1,60","13,00","9,20","['WIGdivplus', 'GPWB-CENTR', 'WIG140', 'CEEplus', 'sWIG80TR', 'WIG-Poland', 'WIG-nieruchomości', 'sWIG80', 'WIG']","64,9000","0,20 (+0.31%)","64,4000","65,3000","64,3000","66,0000",37 141,"2 431 656,60","22,0000 (2015-07-23)","66,8000 (2025-05-09)","45,1000 (2024-08-05)",Podstawowy,sprzedaż nieruchomości
